Id_bien,id_codedep_codecommune,No_voie,BTQ,Type_voie,Voie,Total_piece,Surface_carrez,Surface_local,Type_local,Id_region
22811,064445,9,,AV,DE BUROS,4,69.21,66,Appartement,2055
22812,064445,4,,RUE,DU COLONEL GLOXIN,2,29.83,29,Appartement,2055
22813,064445,9,,RUE,ALEXANDER TAYLOR,3,61.42,60,Appartement,2055
22814,064445,11,,AV,HENRI DUNANT,4,71.4,69,Appartement,2055
22815,064445,20,,RUE,TRAN,2,62.38,58,Appartement,2055
22816,064445,11,,RUE,CARNOT,1,26.39,27,Appartement,2055
22817,064445,3,,RUE,EMILE GARET,2,44.58,45,Appartement,2055
22818,064445,9,,AV,DE BUROS,3,54.07,55,Appartement,2055
22819,064445,32,,RUE,RONSARD,3,48.02,50,Appartement,2055
22820,064445,84,,RUE,DU QUATORZE JUILLET,3,53.91,53,Appartement,2055
22821,064445,5,B,RUE,MULOT,3,52.53,50,Appartement,2055
22822,064445,99,,BD,D ALSACE LORRAINE,1,20.25,21,Appartement,2055
22823,064445,4,,RUE,DEVERIA,1,30.06,31,Appartement,2055
22824,059071,291,,RUE,NESTOR LONGUE EPEE,10,350.13,352,Maison,2056
22825,059090,40,,RES,BELLEVUE,2,43.49,37,Maison,2057
22826,059090,3,,CHEM,MONT DE BONDUES,5,124.33,143,Maison,2057
22827,065127,60,,RUE,DU CASINO,2,39.22,36,Appartement,2058
22828,070117,12,B,RUE,DE L EGLISE,3,80.26,108,Appartement,2059
22829,074225,12,,RUE,DES TREILLES,5,100.32,103,Maison,2060
22830,074225,22,,PL,DE L HOTEL DE VILLE,1,35.62,30,Appartement,2060
22831,074225,4,,IMP,DES CIMES,4,76.59,74,Appartement,2060
22832,074225,35,,RTE,DU BOUCHET,1,31.75,31,Appartement,2060
22833,074225,5,B,RUE,JOSEPH BEARD,3,69.76,69,Appartement,2060
22834,076552,1,,RUE,DES FERMES,4,84.66,85,Appartement,2061
22835,076552,53,,RUE,DU GEN DE GAULLE,4,84.46,84,Appartement,2061
22836,076552,4,,RUE,ALBERT DUBOSC,4,79.01,79,Appartement,2061
22837,076552,31,,RUE,JEAN DEVILDER,2,82.35,70,Appartement,2061
22838,076552,12,,RUE,DU MANOIR,3,69.39,69,Appartement,2061
22839,077143,2,,RUE,GEORGES BIZET,2,44.03,45,Appartement,2062
22840,077143,43,,RUE,JEAN JAURES,3,19.25,20,Appartement,2062
22841,077143,9,,RUE,HENRI BARBUSSE,1,16.59,16,Appartement,2062
22842,077143,29,,RUE,GEORGES BIZET,1,35.34,36,Appartement,2062
22843,078366,6,,IMP,DES FONTAINES,4,87.55,78,Maison,2063
22844,059295,25,,BD,DE L ABBE LEMIRE,2,41.53,49,Appartement,2064
22845,070473,28,,RUE,EDOUARD HERRIOT,4,104.26,107,Appartement,2065
22846,059168,100,,RUE,GISELE DE FRIOUL,4,112.85,134,Appartement,2066
22847,059172,5,,RUE,HENRI BARBUSSE,1,89.31,34,Appartement,2067
22848,059173,,,ALL,DES JACINTHES,3,65.08,65,Appartement,2068
22849,059343,1,,RUE,VINCENT VAN GOGH,2,48.59,48,Appartement,2069
22850,059646,1,,RUE,KONRAD ADENAUER,2,50.63,51,Appartement,2070
22851,059646,6,,RUE,ARTHUR BUYSE,2,54.67,55,Appartement,2070
22852,059646,62,,RUE,JEAN BART,4,85.61,90,Appartement,2070
22853,059646,58,,RUE,EMILE DELLETTE,2,45.82,46,Appartement,2070
22854,059646,9,,RUE,MAL DE LATTRE DE TASSIGNY,4,77.33,78,Appartement,2070
22855,062525,13,,ALL,DES BRUYERES,1,18.89,19,Appartement,2071
22856,069046,970,,CHE,DES FERRATIERES,2,51.04,56,Appartement,2072
22857,069196,60,,IMP,DU VAL FLEURY,3,69.7,68,Appartement,2073
22858,073065,164,,AV,GEORGES CLEMENCEAU,3,57.7,57,Appartement,2074
22859,073065,83,,RUE,MACORNET,2,58.12,58,Appartement,2074
22860,073065,54,,FG,RECLUS,1,34.58,35,Appartement,2074
22861,073065,97,,RUE,DE COTE ROUSSE,4,112.7,108,Appartement,2074
22862,073065,401,,RUE,COSTA DE BEAUREGARD,1,17.03,17,Appartement,2074
22863,073065,288,,QUAI,DE LA RIZE,3,50.69,50,Appartement,2074
22864,073065,92,,RUE,ST FRANCOIS DE SALES,1,34.56,34,Appartement,2074
22865,073065,35,,RUE,MICHAUD,2,60.29,57,Appartement,2074
22866,073065,33,,PL,MONGE,2,34.78,58,Appartement,2074
22867,073065,456,,AV,DU COVET,4,87.95,89,Appartement,2074
22868,073065,275,,AV,DE LA BOISSE,4,97.29,98,Appartement,2074
22869,073065,20,,AV,DES DUCS DE SAVOIE,2,43.62,44,Appartement,2074
22870,073065,155,,RUE,CROIX D OR,2,44.83,48,Appartement,2074
22871,073065,232,,RUE,FRANCOIS DESCOTES,3,76.75,77,Appartement,2074
22872,073065,10,B,BD,GAMBETTA,2,34.25,42,Appartement,2074
22873,078575,10,,RUE,CHESNEAU,3,50.22,37,Appartement,2075
22874,078575,1,,AV,DES BUISSONS,1,31.45,31,Appartement,2075
22875,078575,37,,RUE,LAMARTINE,1,26.25,27,Appartement,2075
22876,078575,10,,RUE,MONTABE,4,75.65,68,Appartement,2075
22877,078575,75,,RUE,DE PORT ROYAL,1,22.16,24,Appartement,2075
22878,078575,21,,RUE,CHESNEAU,1,20.7,15,Appartement,2075
22879,059222,842,,,RTE NATIONALE,3,48.3,48,Maison,2076
22880,059332,5003,,RUE,JEAN DE LANNOY,2,45.55,46,Appartement,2077
22881,059332,8,,RUE,DE TOURNAI,3,69.1,68,Appartement,2077
22882,078090,22,,RUE,PERNOTTE,4,66.69,67,Maison,2078
22883,078090,9,,RUE,DES TROIS VALLEES,4,72.13,74,Maison,2078
22884,078090,19,,RUE,LAGUILLERMIE,5,115.3,100,Maison,2078
22885,059278,2,B,PL,GEORGES DEMELEMESTER,4,70.97,90,Appartement,2079
22886,059278,20,,RUE,PIERRE ROMMES,3,60.9,60,Appartement,2079
22887,059279,53,B,RUE,DE LILLE,2,56.18,56,Appartement,2080
22888,059279,14,,RUE,DE LILLE,3,75.84,74,Appartement,2080
22889,059279,37,,RUE,GABRIEL PERI,2,40.87,43,Appartement,2080
22890,059284,74,,,ALLEE DES TILLEULS,4,80.55,82,Maison,2081
22891,059286,34,,RUE,SADI CARNOT,2,46.2,43,Appartement,2082
22892,059286,37,,RUE,SADI CARNOT,3,64.31,64,Appartement,2082
22893,059286,64,,RUE,SADI CARNOT,3,83.51,90,Appartement,2082
22894,059286,81,,RUE,LEON GAMBETTA,2,28.43,25,Appartement,2082
22895,059286,35,,RUE,LEON GAMBETTA,2,32.7,35,Appartement,2082
22896,074090,23,,CHE,DE L ESSERT,2,53,53,Appartement,2083
22897,059299,200,,RUE,DU DOCTEUR A SCHWEITZER,4,87.75,87,Appartement,2084
22898,078398,3,,CHE,DU VIEIL ETANG,7,221.92,221,Maison,2085
22899,078571,21,,RUE,CHARLES DE GAULLE,4,201.66,110,Maison,2086
22900,078571,2,,,LES BRUYERES,5,129.42,128,Appartement,2086
22901,078571,9,,,LES CEDRES,3,111.23,103,Appartement,2086
22902,069116,613,,CHE,DU MATHIAS,1,19,19,Appartement,2087
22903,069116,161,,RUE,CHARLES MACHET,2,51.4,52,Appartement,2087
22904,071153,55,,RUE,LAVOISIER,1,17.56,18,Appartement,2088
22905,071153,2,,RUE,DU HOC,4,371.54,160,Appartement,2088
22906,071153,18,,BD,HENRI PAUL SCHNEIDER,4,93,92,Appartement,2088
22907,071153,10,,AV,CHARLES DE GAULLE,4,90.3,90,Appartement,2088
22908,071153,2,,RUE,DE MAZENAY,3,77.13,77,Appartement,2088
22909,071153,63,,RUE,DU PAS DE CIBLE,3,122,122,Appartement,2088
22910,077296,672,,AV,DE L'EUROPE,2,45.05,45,Appartement,2089
22911,077296,24,,RUE,DU JEU DE PAUME,1,35.95,36,Appartement,2089
22912,077296,26,,AV,DE ROSSO,4,82.86,80,Appartement,2089
22913,077296,19,,AV,DE ROSSO,4,75.51,76,Appartement,2089
22914,077296,151,,RUE,DE SEVILLE,2,47.22,46,Appartement,2089
22915,077296,736,D,AV,DE L'EUROPE,4,74.84,75,Appartement,2089
22916,077296,98,,RUE,DES ERABLES,4,81.07,73,Maison,2089
22917,077296,319,,RUE,DE LONDRES,2,57.4,49,Appartement,2089
22918,077296,58,,RUE,D'ANVERS,4,88.11,76,Maison,2089
22919,077511,12,,RUE,DE PARIS,2,41.19,40,Appartement,2090
22920,077511,12,,RUE,DE PARIS,3,46.2,50,Appartement,2090
22921,079270,25,,AV,DU GENERAL FAUCHER,5,82,82,Appartement,2091
22922,079270,32,,AV,GAMBETTA,3,89.87,88,Appartement,2091
22923,059352,7,,ALL,DES PIQURIERES,2,49.45,49,Appartement,2092
22924,059352,2,,RUE,CLEMENCEAU,3,70.14,68,Appartement,2092
22925,059386,62,,RUE,HENRI PETERS,3,70.5,50,Appartement,2093
22926,059386,88,,RUE,DE LILLE,2,44.63,44,Appartement,2093
22927,059386,65,,RUE,MARTYRS DE RESISTANCE,2,31,31,Appartement,2093
22928,059660,3,,RUE,DE LA REPUBLIQUE,3,74.1,73,Appartement,2094
22929,060143,12,,RUE,DES LONGUES RAYES,4,84.15,83,Maison,2095
22930,065168,15,,CAMI,DETHS AOUSETS,2,33.98,35,Appartement,2096
22931,066124,7,,RUE,DES QUATRE SAISONS,2,44.24,41,Appartement,2097
22932,066124,13,,RUE,DES LILAS,3,54.48,55,Appartement,2097
22933,066124,17,,BD,BALCON SUD,2,36.05,38,Appartement,2097
22934,066124,4,,IMP,DES OISEAUX,3,35.35,36,Appartement,2097
22935,066124,22,,BD,FRANCOIS ARAGO,3,43.85,44,Appartement,2097
22936,070447,1,,RUE,DE L EGLISE,4,92.78,102,Appartement,2098
22937,077037,4,,RUE,DE LA CROIX DE TOULOUSE,3,87.99,81,Appartement,2099
22938,077037,28,,RUE,DE FRANCE,2,52.95,33,Maison,2099
22939,077111,49,,AV,THIBAUD DE CHAMPAGNE,4,75.35,75,Appartement,2100
22940,077111,20,,RUE,DU CLOS GIRARD,2,43.34,42,Appartement,2100
22941,077111,2,,RUE,DE LA FONTAINE ROUGE,3,62.24,61,Appartement,2100
22942,077111,2,,CHE,DES VERGERS,2,40.06,40,Appartement,2100
22943,077111,5,,RUE,D ARIANE,3,87.85,90,Appartement,2100
22944,077111,12,,PAS,DES ECOLES,2,44,44,Appartement,2100
22945,077111,10,,RUE,DU CLOS GIRARD,2,43.4,43,Appartement,2100
22946,077111,26,,RUE,DES FERMES,2,35.91,36,Appartement,2100
22947,077111,6,,RUE,D ARIANE,2,43.54,43,Appartement,2100
22948,077111,14,,RUE,DU CLOS GIRARD,3,68.81,69,Appartement,2100
22949,077318,1,,RUE,DES GRIMOINS,1,38.42,41,Appartement,2101
22950,077378,2,,RUE,CHARLES PHILIPPE DE RIGAUD,3,90.87,90,Appartement,2102
22951,077378,4,B,AV,DE FONTAINEBLEAU,2,47.69,49,Appartement,2102
22952,077378,5,B,RUE,DE L ORME BRISE,5,93.36,89,Appartement,2102
22953,077378,6,,AV,DE FONTAINEBLEAU,2,62.34,45,Appartement,2102
22954,077378,9,,AV,DE FONTAINEBLEAU,2,33.78,26,Appartement,2102
22955,077378,27,,AV,DE FONTAINEBLEAU,3,58.5,66,Appartement,2102
22956,077378,23,,AV,DE FONTAINEBLEAU,2,26.26,24,Appartement,2102
22957,077393,34,,RUE,DE ROME,4,43.15,40,Appartement,2103
22958,059426,7,,RUE,D HALLUIN,4,77.94,77,Appartement,2104
22959,059426,68,A,RUE,BERQUIER,3,68.97,68,Appartement,2104
22960,059456,129,,RUE,ANDRE STEPINSKI,4,80,81,Maison,2105
22961,059457,1,,RUE,DES NAVETTES,3,64.04,64,Appartement,2106
22962,059457,366,,RUE,DE LA PREVOTE,3,53,56,Appartement,2106
22963,059457,15,,RUE,DU GENERAL LECLERC,4,73,68,Appartement,2106
22964,059457,17,,RUE,DU GENERAL LECLERC,3,60.87,60,Appartement,2106
22965,059457,9,B,RUE,DE LOMME,2,69.3,68,Appartement,2106
22966,059466,,,RUE,MARGUERITE DUBOIS,2,43.47,45,Appartement,2107
22967,059482,3,,RUE,BELLE CROIX,3,103.94,90,Maison,2108
22968,069200,59,,RTE,DE PONTCHARRA,2,56.74,60,Appartement,2109
22969,077431,21,,RUE,DES GRISARDES,4,88.28,84,Maison,2110
22970,077431,90,,AV,CARNOT,5,91.77,92,Maison,2110
22971,077431,4,,RUE,DES GRISARDES,5,102.83,91,Maison,2110
22972,077431,145,,AV,DU MONTAVIOT,5,106.92,105,Maison,2110
22973,077517,49,,RUE,DE LAGNY,4,57.8,62,Appartement,2111
22974,077517,84,,GR,GRANDE RUE,3,68.7,68,Appartement,2111
22975,059507,304,,AV,JEAN JAURES,2,40.61,40,Appartement,2112
22976,059507,200,,RUE,ROGER SALENGRO,2,41.13,41,Appartement,2112
22977,059507,2,B,AV,DE LA LIBERATION,3,56.4,54,Appartement,2112
22978,059507,200,,RUE,ROGER SALENGRO,3,60.45,60,Appartement,2112
22979,059507,144,,RUE,ANATOLE FRANCE,2,49.82,50,Appartement,2112
22980,059507,22,,RUE,LOUIS BRAILLE,3,71.37,73,Appartement,2112
22981,059507,200,,RUE,ROGER SALENGRO,2,43.09,43,Appartement,2112
22982,059507,2,,RUE,ST SAENS,3,69.4,68,Appartement,2112
22983,059507,107,,RUE,ROGER SALENGRO,3,53,54,Appartement,2112
22984,059507,71,,RUE,DU BAS LIEVIN,2,80.5,50,Appartement,2112
22985,060635,3,,RUE,JULES UHRY,4,97.83,95,Maison,2113
22986,060635,6,,RUE,JEAN JAURES,4,109.06,82,Maison,2113
22987,064547,80,,,KIROLETAKO ATEKAMOTZA,3,63.77,64,Appartement,2114
22988,074143,,,,LES HOUCHES,3,93.02,92,Appartement,2115
22989,074143,30,,ALL,DES CHAMOIS,4,38.17,49,Appartement,2115
22990,074143,225,,ALL,DU CHATEAU,1,23.61,24,Appartement,2115
22991,074143,199,,CHE,VERNEY DU FOUILLY,4,37.49,41,Appartement,2115
22992,074143,50,,RUE,DE L AIGUILLE VERTE,1,46.55,52,Appartement,2115
22993,074143,445,,RUE,DE BELLEVUE,2,42.18,40,Appartement,2115
22994,059526,25,,RUE,THIERS,2,55.11,54,Appartement,2116
22995,059527,26,,AV,DU MARECHAL DE LATTRE,2,42.3,38,Appartement,2117
22996,059527,68,,RUE,SAINTE HELENE,3,72.65,71,Appartement,2117
22997,059527,102,,RUE,DE LILLE,2,38.64,35,Appartement,2117
22998,078089,1,,RUE,THIERS,3,73.81,50,Maison,2118
22999,078089,5000,,CHE,DU PORT,3,63.28,76,Appartement,2118
23000,078089,2,,RUE,LEON RICHARD,4,69.02,71,Appartement,2118
23001,078089,32,,AV,DE LA REPUBLIQUE,2,35.98,40,Maison,2118
23002,078089,41,,RUE,MARCEL SEMBAT,2,28.03,29,Appartement,2118
23003,063430,42,,AV,BERANGER,3,53.94,54,Appartement,2119
23004,069168,673,,CHE,DE LA PLAGE,4,88.31,100,Appartement,2120
23005,069168,1166,,QUAI,PIERRE DUPONT,5,132.61,120,Maison,2120
23006,069233,6,,RUE,DE LA REPUBLIQUE,4,83.83,83,Maison,2121
23007,076599,601,,RTE,DE LYONS,2,43.55,42,Appartement,2122
23008,059560,59,,RUE,DE BURGAULT,2,66.9,40,Appartement,2123
23009,059560,22,B,RUE,JEAN BAPTISTE LEBAS,1,29.73,26,Appartement,2123
23010,059560,31,,RUE,ROGER BOUVRY,4,87.26,86,Appartement,2123
23011,059569,85,,PL,JEAN JAURES,2,40.65,40,Appartement,2124
23012,059569,51,,RES,ALEXIA III,2,51.5,53,Appartement,2124
23013,059574,15,,RUE,GAMBETTA,2,30.3,32,Appartement,2125
23014,059574,51,,RUE,WILSON,5,50.64,116,Maison,2125
23015,059586,14,,PL,DU GEN DE GAULLE,2,37.75,42,Appartement,2126
23016,069152,184,,RUE,DES MARTYRS DE LA LIBERATI,3,65.96,65,Appartement,2127
23017,069152,104,,BD,DE L EUROPE,3,56.34,55,Appartement,2127
23018,069152,8,,ALL,DU CHATEAU,4,81.18,81,Appartement,2127
23019,069152,1,,RUE,GUILLAUME APOLLINAIRE,4,76.4,76,Maison,2127
23020,069152,5,,RUE,STALINGRAD,4,63.66,63,Appartement,2127
23021,069152,74,,BD,DE L EUROPE,4,97.19,97,Appartement,2127
23022,059603,17,,CHE,DU PRETRE,1,30.66,31,Appartement,2128
23023,077312,5,,RUE,DES COURLUS,3,63.11,65,Appartement,2129
23024,077312,2,B,RUE,DU TROU DE LA VENTE,2,75.02,55,Appartement,2129
23025,077441,6,,DOM,DE CLAIRBOIS,3,64.92,65,Maison,2130
23026,077441,37,,QUAI,FRANKLIN ROOSEVELT,2,32.13,32,Appartement,2130
23027,077441,37,,QUAI,FRANKLIN ROOSEVELT,2,38.98,40,Appartement,2130
23028,059636,180,,AV,GEORGES CLEMENCEAU,2,79.53,78,Appartement,2131
23029,059636,68,,RUE,DU GENERAL LECLERC,2,39.2,38,Appartement,2131
23030,060358,19,B,RUE,DE PARIS,4,77.92,79,Maison,2132
23031,060652,,,,VALDAMPIERRE,2,39.6,35,Appartement,2133
23032,069044,27,,AV,LAMARTINE,2,44.92,44,Appartement,2134
23033,069044,23,,AV,GEN DE GAULLE,3,65.41,65,Appartement,2134
23034,069044,15,,CHE,DES PIERRES PLANTEES,2,34.45,37,Appartement,2134
23035,069044,5,,CHE,DU VALLONNET,2,53.8,54,Appartement,2134
23036,069044,18,,CHE,DE LA CHANTERIE,7,136.79,143,Maison,2134
23037,069044,9002,,PL,MARSONNAT,3,55.07,54,Appartement,2134
23038,070428,64,,RUE,GUSTAVE COURTOIS,4,96.66,79,Appartement,2135
23039,060012,18,,RUE,CHARLES BOUDEVILLE,1,76.15,105,Maison,2136
23040,060012,10,,RUE,CHARLES BOUDEVILLE,4,64.45,53,Maison,2136
23041,072223,44,,RUE,PASTEUR,2,36.01,41,Maison,2137
23042,076108,1207,,RTE,DE NEUFCHATEL,2,56.55,56,Appartement,2138
23043,076108,51,,RUE,ROGER GOBBE,1,19.88,17,Appartement,2138
23044,076108,56,,RUE,DE LA NOBLE EPINE,4,89.15,87,Appartement,2138
23045,076108,3501,,RTE,DE NEUFCHATEL,4,121.83,121,Appartement,2138
23046,076276,8,,RUE,JEAN METADIER,2,54,54,Appartement,2139
23047,076540,13,,PL,SAINT MARC,2,29.34,25,Appartement,2140
23048,076540,31,,RUE,D ELBEUF,1,15.44,17,Appartement,2140
23049,076540,169,,RUE,BEAUVOISINE,1,11.24,10,Appartement,2140
23050,076540,13,A,RUE,ALBERT SOREL,2,50.37,50,Appartement,2140
23051,076540,51,,RUE,VICTOR HUGO,4,95.33,97,Appartement,2140
23052,076540,15,,AV,JACQUES CHASTELLAIN,2,46.13,46,Appartement,2140
23053,076540,3,,RUE,SENARD,1,49.83,48,Appartement,2140
23054,076540,1,,PL,SAINT VIVIEN,3,65.55,68,Appartement,2140
23055,076540,27,,RUE,PARMENTIER,2,47.89,48,Appartement,2140
23056,076540,17,,RUE,VICTOR HUGO,2,26.79,25,Appartement,2140
23057,076540,90,,BD,DE L EUROPE,2,46.82,46,Appartement,2140
23058,076540,23,,RUE,DU RENARD,2,30.62,31,Appartement,2140
23059,076540,22,,BD,DE L EUROPE,3,58.81,59,Appartement,2140
23060,076540,19,,RUE,DES FAULX,2,40.3,43,Appartement,2140
23061,076540,95,,RUE,MARTAINVILLE,1,17.3,17,Appartement,2140
23062,076540,40,,QUAI,DU HAVRE,1,16.52,16,Appartement,2140
23063,076540,30,,PL,DES CARMES,3,74.09,72,Appartement,2140
23064,076540,20,,RUE,DU NORD,3,82.17,83,Appartement,2140
23065,076540,11,,AV,JACQUES CHASTELLAIN,3,61.8,62,Appartement,2140
23066,076540,29,,RTE,DE DARNETAL,3,76.61,71,Appartement,2140
23067,076540,18,,RUE,SAINT GERVAIS,1,30.64,23,Appartement,2140
23068,076540,79,,QUAI,DU HAVRE,2,40.4,44,Appartement,2140
23069,076540,55,,RUE,BEAUVOISINE,1,40.52,41,Appartement,2140
23070,076540,21,,RUE,DES CHAMPS MAILLETS,2,39.5,39,Appartement,2140
23071,076540,42,,RPE,BEAUVOISINE,1,36.96,36,Appartement,2140
23072,076540,11,,RUE,LOUIS RICARD,1,26.98,30,Appartement,2140
23073,076540,65,,RUE,EAU DE ROBEC,2,47,40,Appartement,2140
23074,076540,147,,RUE,CHASSELIEVRE,1,15.91,18,Appartement,2140
23075,076540,1,,RUE,DU PETIT SALUT,2,44.13,45,Appartement,2140
23076,076540,4,B,RUE,DE LA CIGOGNE,2,40.76,35,Appartement,2140
23077,076540,2,,RUE,DES MARRONNIERS,2,37.22,35,Appartement,2140
23078,076540,103,,RUE,STANISLAS GIRARDIN,2,49.78,49,Appartement,2140
23079,076540,56,,RPE,BOUVREUIL,2,66.7,66,Appartement,2140
23080,076540,24,,RUE,LE NOSTRE,4,131.9,110,Appartement,2140
23081,076540,8,,RUE,EDOUARD ADAM,3,74.66,60,Appartement,2140
23082,076540,25,B,RUE,JEAN LECANUET,4,149.36,110,Appartement,2140
23083,076540,12,,RUE,RENE DRAGON,3,70.87,70,Appartement,2140
23084,076540,9,,BD,DE VERDUN,2,45.8,50,Appartement,2140
23085,076540,28,,RUE,PERCIERE,2,48.61,48,Appartement,2140
23086,076540,6,,RUE,CROIX VERTE,3,58.7,61,Appartement,2140
23087,076540,14,,RUE,DU LIEU DE SANTE,2,40.48,50,Appartement,2140
23088,076540,5,,RUE,STENDHAL,5,84.2,83,Appartement,2140
23089,076540,34,,RUE,SAINT ANDRE,1,22.27,22,Appartement,2140
23090,076540,59,,RUE,D AMIENS,3,57.54,58,Appartement,2140
23091,076540,70,,RUE,D ERNEMONT,2,39.03,34,Appartement,2140
23092,076540,134,,RUE,EAU DE ROBEC,2,83.17,70,Appartement,2140
23093,076540,52,,AV,JACQUES CHASTELLAIN,4,79.29,80,Appartement,2140
23094,076540,10,,RUE,CHARLES BAUDELAIRE,6,88.72,88,Maison,2140
23095,076540,40,,RUE,AMIRAL CECILLE,4,94.7,95,Appartement,2140
23096,076540,101,,RUE,MALPALU,1,18.34,22,Appartement,2140
23097,076540,1,,RUE,DE MONTBRET,2,29.76,32,Appartement,2140
23098,076540,174,,RUE,EAU DE ROBEC,2,33.81,34,Appartement,2140
23099,076540,15,,RUE,DE LA CAGE,2,49.03,49,Appartement,2140
23100,076540,3,,RUE,L AITRE SAINT NICAISE,1,29.83,32,Appartement,2140
23101,076540,40,A,RUE,ETOUPEE,2,58.13,70,Appartement,2140
23102,076540,34,,BD,DE L EUROPE,2,53.3,53,Appartement,2140
23103,076540,7,,RUE,DE FLORENCE,3,54.23,75,Appartement,2140
23104,076540,10,,RUE,D ECOSSE,5,145,148,Appartement,2140
23105,076540,56,,RUE,DU CHAMP DES OISEAUX,1,15.92,22,Appartement,2140
23106,076540,13,,RUE,CESAR FRANCK,4,74.55,74,Appartement,2140
23107,076540,3,,RUE,CHARLOTTE PERRIAND,4,90,91,Appartement,2140
23108,076540,1,,RUE,DE BRAZZA,4,103.63,105,Appartement,2140
23109,076540,79,,QUAI,DU HAVRE,3,51.75,59,Appartement,2140
23110,076540,56,,RUE,SAINT ELOI,2,74.64,81,Appartement,2140
23111,076540,32,,RUE,DU FBG MARTAINVILLE,3,38.33,57,Appartement,2140
23112,076540,86,,RUE,MERIDIENNE,4,82.5,82,Appartement,2140
23113,076540,7,,RUE,SAINT ELOI,11,50.91,50,Appartement,2140
23114,076540,4,,RUE,LOUIS MALLIOT,1,16.73,20,Appartement,2140
23115,076540,42,,RUE,DE LA ROSE,1,28.8,31,Appartement,2140
23116,076540,2,,ALL,MARCEL DUPRE,1,14.75,14,Appartement,2140
23117,076540,40,,RUE,DU MAIL,1,17.19,17,Appartement,2140
23118,076540,71,,RUE,CAUCHOISE,1,17.4,18,Appartement,2140
23119,076540,14,,AV,JACQUES CHASTELLAIN,5,85.85,85,Appartement,2140
23120,076540,1,,RUE,DE LA SOEUR THEOPHANE,4,88,88,Appartement,2140
23121,076540,5,,RUE,DU PETIT SALUT,2,43.85,44,Appartement,2140
23122,076540,31,,BD,DES BELGES,1,27.24,33,Appartement,2140
23123,076540,1,,PL,DE HANOVRE,1,16.22,16,Appartement,2140
23124,076540,43,,RUE,SAINT GERVAIS,1,23.84,24,Appartement,2140
23125,076540,81,,RUE,JEAN LECANUET,3,68.8,68,Appartement,2140
23126,076540,38,,RUE,SAINT MAUR,4,102.28,112,Appartement,2140
23127,076540,20,,AV,PASTEUR,1,17.42,20,Appartement,2140
23128,076540,83,,RUE,DU RENARD,2,28.8,33,Appartement,2140
23129,076540,52,,RTE,DE NEUFCHATEL,1,25.88,15,Appartement,2140
23130,076540,24,,RUE,DE CAMPULLEY,1,18.46,16,Appartement,2140
23131,076540,7,,RUE,HECTOR BERLIOZ,3,67.28,66,Appartement,2140
23132,076540,3,,RUE,CHARLOTTE PERRIAND,4,90.25,90,Appartement,2140
23133,076540,16,,RUE,SAINT ANDRE,4,78.37,88,Appartement,2140
23134,076540,23,,RUE,PARMENTIER,3,65.86,67,Appartement,2140
23135,076540,29,,RUE,MALHERBE,1,32.18,25,Appartement,2140
23136,076540,8,,RUE,PIERRE MAC ORLAN,2,48.67,48,Appartement,2140
23137,076540,3,,RUE,PORET DE BLOSSEVILLE,3,65.38,63,Appartement,2140
23138,076540,2,,RUE,CROIX VERTE,1,28.3,29,Appartement,2140
23139,076540,19,,RUE,DE LA PIE,1,40.06,53,Appartement,2140
23140,076540,5,,RUE,DU GENERAL SARRAIL,2,37.37,40,Appartement,2140
23141,076540,20,,RUE,SAINT JACQUES,2,35.64,38,Appartement,2140
23142,076540,77,,RUE,VERTE,3,66.98,52,Appartement,2140
23143,076540,10,,RUE,DU PONT DAME RENAUDE,1,26.24,29,Appartement,2140
23144,076540,67,,AV,JACQUES CHASTELLAIN,1,28.87,35,Appartement,2140
23145,076540,14,,RUE,DU CORDIER,2,208,41,Appartement,2140
23146,076540,1,,RUE,HECTOR BERLIOZ,4,77.58,81,Appartement,2140
23147,076540,5,,RUE,DU MOULINET,1,35.31,32,Appartement,2140
23148,076540,12,,RUE,EAU DE ROBEC,2,32,37,Appartement,2140
23149,076540,11,,RUE,ETOUPEE,1,15.65,20,Appartement,2140
23150,076540,2,,RUE,CROIX VERTE,3,35.6,47,Appartement,2140
23151,060025,6,,PL,ST MEDARD,2,19.69,34,Appartement,2141
23152,060068,199,,RUE,DU DR CHOPINET,3,70.53,69,Appartement,2142
23153,060086,13,,RUE,DU LION BLEU,2,41.92,44,Appartement,2143
23154,060086,20,,RUE,DU LION BLEU,4,83.42,69,Appartement,2143
23155,060119,80,,RUE,DE LA MAIRIE,3,62.75,70,Maison,2144
23156,077024,75,,RUE,DES PEAULIERS,4,108.04,91,Appartement,2145
23157,077155,2,,RUE,DE LAGNY,3,61.91,62,Appartement,2146
23158,077155,12,B,CHE,DES TARTREUX,4,102.23,92,Maison,2146
23159,077155,13,,RUE,DE BOURDIN,2,23.6,30,Appartement,2146
23160,077475,43,,RUE,DE MONTCEAUX,6,29.8,170,Appartement,2147
23161,077475,33,,,RESIDENCE DE LA MARNE,5,95.53,99,Maison,2147
23162,077475,56,,AV,DE VERDUN,1,26.42,31,Appartement,2147
23163,077475,5,,RUE,DU CLOS FLEURI,4,121.02,85,Maison,2147
23164,077475,48,,,RESIDENCE DE LA MARNE,4,79.76,79,Maison,2147
23165,060139,46,,RUE,DE LA CHEVALERIE,1,17.03,17,Appartement,2148
23166,060139,126,,RUE,LEON BLUM,3,69.84,83,Appartement,2148
